hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.17656516902294053
300	1	0.177158076633935
300	2	0.14738075806282624
300	3	0.12217919801452011
300	4	0.10189533725249654
300	5	0.08518374112345863
300	6	0.07182323008093927
300	7	0.060912113177561754
300	8	0.052125094141561815
300	9	0.04495185834132787
300	10	0.039121997321873304
300	11	0.034336218465801725
300	12	0.030400927674932684
300	13	0.027134330712826667
300	14	0.02440604246831476
300	15	0.022103279983445148
300	16	0.02014084834054873
300	17	0.01844813467499282
300	18	0.016970496834889624
300	19	0.015663721365651563
300	20	0.023716670518371858
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.17722738213579572
300	1	0.1780118734011373
300	2	0.14693272994623147
300	3	0.12132574947182369
300	4	0.10079732167237317
300	5	0.08421628320694606
300	6	0.0707970520566795
300	7	0.05988449529550953
300	8	0.05109936378403669
300	9	0.04394876234046761
300	10	0.038143491492811696
300	11	0.03338958036186142
300	12	0.029486792735826103
300	13	0.026254673416614145
300	14	0.023560460434169858
300	15	0.0212915983906186
300	16	0.01936204081812967
300	17	0.017701168618296396
300	18	0.01625404797753422
300	19	0.01497645274479402
300	20	0.023057168018175925
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.17765785732309686
300	1	0.17902653169339636
300	2	0.14720343220912627
300	3	0.1215494646101261
300	4	0.10079848885914228
300	5	0.08395275229583117
300	6	0.07041628260609596
300	7	0.05943277043082719
300	8	0.05076234150295854
300	9	0.0435427863178616
300	10	0.037666789629124786
300	11	0.03285040523825384
300	12	0.028888357429402066
300	13	0.025603870526398554
300	14	0.022863168387586695
300	15	0.020555331833679438
300	16	0.018594410913184846
300	17	0.01691060389194826
300	18	0.015449198355383383
300	19	0.014166288494674188
300	20	0.022250672021589153
hl_gnn_planetoid/Type Heuristic:RWR, Dataset: arxiv_2023
300	0	0.17922031495349722
300	1	0.1790345424363008
300	2	0.14651092602250693
300	3	0.12085887655128792
300	4	0.09990024135847922
300	5	0.08299932235920959
300	6	0.0693615488936152
300	7	0.05832532662666183
300	8	0.04939532109233568
300	9	0.042138093042094635
300	10	0.03622943485080471
300	11	0.03139453310575914
300	12	0.02742271283972887
300	13	0.024139989921338582
300	14	0.0214106475874582
300	15	0.019124363641846446
300	16	0.01719420409416317
300	17	0.015550136949797986
300	18	0.014136672731495915
300	19	0.012909336852185848
300	20	0.021056164632316073
