Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,epochs,train_time,test_time,params
cora_runwzr0iu24_VGAE_hypernm0x9wxe,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,5.289870977401733,5.375066995620728,49056
cora_runwzr0iu24_VGAE_hyperg5ihmtaa,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,5.480137586593628,5.562682867050171,49056
cora_runwzr0iu24_VGAE_hyper73lzhpx7,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,5.1581995487213135,5.237443685531616,49056
cora_runwzr0iu24_VGAE_hyper42mymcbw,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,7.117625236511231,7.153556823730469,49056
cora_runwzr0iu24_VGAE_hyperle3iwx7m,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,12.172162532806396,12.260451793670654,49056
cora_runwzr0iu24_VGAE_hyperundwc0nz,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,17.260676860809326,17.361321926116943,49056
cora_runwzr0iu24_VGAE_hyper4a73yf76,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,13.435340642929075,13.497899532318115,49056
cora_runwzr0iu24_VGAE_hypern150q53k,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,19.75810217857361,19.896892547607425,49056
cora_runwzr0iu24_VGAE_hyperfop7kw30,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,7.631350994110107,7.732015371322632,49056
cora_runwzr0iu24_VGAE_hyperqehhe51a,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,9.32088851928711,9.44139051437378,49056
cora_runwzr0iu24_VGAE_hypereoi4grit,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,9.698058366775513,9.73809003829956,49056
cora_runwzr0iu24_VGAE_hyperc75i4dgf,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,10.910100221633911,10.951361656188965,49056
cora_runwzr0iu24_VGAE_hyper6aalanpf,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,5.773066520690918,5.843753099441528,49056
cora_runwzr0iu24_VGAE_hypergwfyv5eo,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,5.71210503578186,5.853153467178345,49056
cora_runwzr0iu24_VGAE_hyper4hy1i5cc,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,4.631165027618408,4.667526245117188,49056
cora_runwzr0iu24_VGAE_hyper41ip1ven,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,6.057463645935059,6.111260890960693,49056
cora_runwzr0iu24_VGAE_hyper1ih4fwkm,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,13.749494552612305,13.801422119140623,49056
cora_runwzr0iu24_VGAE_hyper3rf2nllu,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,13.683613538742064,13.74347972869873,49056
cora_runwzr0iu24_VGAE_hypersghe67p5,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,17.26248812675476,17.29983878135681,49056
cora_runwzr0iu24_VGAE_hyperfcnetzpt,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,20.294490814208984,20.3326153755188,49056
cora_runwzr0iu24_VGAE_hyperflvnz6lt,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,8.991409063339233,9.062374830245972,49056
cora_runwzr0iu24_VGAE_hypercaj1y57h,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,8.441524267196655,8.477717638015747,49056
cora_runwzr0iu24_VGAE_hyper8u29znye,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,10.996082067489624,11.041001319885254,49056
cora_runwzr0iu24_VGAE_hyper0it655bv,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,10.872461795806885,10.973124742507936,49056
cora_runwzr0iu24_VGAE_hypermn3ut9zy,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,4.923954010009766,5.035234212875366,49056
cora_runwzr0iu24_VGAE_hyperzlu6v6ti,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,5.976947784423828,6.017282724380493,49056
cora_runwzr0iu24_VGAE_hyper0c6l68mn,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,4.501994609832764,4.56336784362793,49056
cora_runwzr0iu24_VGAE_hyperqlem5uwh,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,512,20,6.120052814483643,6.205567836761475,49056
cora_runwzr0iu24_VGAE_hypera9oz960s,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,13.86681842803955,13.952585458755491,49056
cora_runwzr0iu24_VGAE_hyper0cwjn9av,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,16.867279529571533,16.900416135787964,49056
cora_runwzr0iu24_VGAE_hypers2mgd46i,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,18.28303933143616,18.315002918243408,49056
cora_runwzr0iu24_VGAE_hyperlwpkhzsq,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,21.569190502166748,21.60689306259156,49056
cora_runwzr0iu24_VGAE_hyperbuv8264q,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,7.190931081771851,7.274000883102417,49056
cora_runwzr0iu24_VGAE_hyperpdpvqwit,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,9.32981777191162,9.37139630317688,49056
cora_runwzr0iu24_VGAE_hyper4u1wbmkl,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,11.028155326843262,11.059961557388306,49056
cora_runwzr0iu24_VGAE_hyperzylvrsel,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,12.481969356536863,12.556196928024292,49056
cora_runwzr0iu24_VGAE_hyperyg9tngsm,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,4.148241996765137,4.248401880264282,49056
cora_runwzr0iu24_VGAE_hyper2p1ubyf1,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,3.2139697074890137,3.2614707946777344,49056
cora_runwzr0iu24_VGAE_hyperswdivgtp,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,4.71479868888855,4.769102334976196,49056
cora_runwzr0iu24_VGAE_hyper94d2bp44,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,6.396031618118286,6.438246965408325,49056
cora_runwzr0iu24_VGAE_hyper8gnxjh1o,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,12.782381296157835,12.810813665390016,49056
cora_runwzr0iu24_VGAE_hyper4t1sw6av,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,14.306023359298706,14.339914798736572,49056
cora_runwzr0iu24_VGAE_hypereb8cm6tv,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,13.874730587005615,13.961057662963867,49056
cora_runwzr0iu24_VGAE_hyper3w935tl1,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,21.704461336135864,21.775151014328003,49056
cora_runwzr0iu24_VGAE_hyper7ah0si8w,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,9.118510961532593,9.153430938720703,49056
cora_runwzr0iu24_VGAE_hyperaugwwccw,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,10.68102478981018,10.78556227684021,49056
cora_runwzr0iu24_VGAE_hypercuiuqs1s,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,10.822523593902588,10.890958786010742,49056
cora_runwzr0iu24_VGAE_hyperv21jp4pu,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,11.732816457748411,11.916543245315552,49056
cora_runwzr0iu24_VGAE_hyperfhek51n4,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,5.521004676818848,5.5888519287109375,49056
cora_runwzr0iu24_VGAE_hyper7z2kvg6s,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,5.516436338424683,5.625105142593384,49056
cora_runwzr0iu24_VGAE_hyperkxufqwb0,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,5.99050235748291,6.126433849334717,49056
cora_runwzr0iu24_VGAE_hyper5m7wlz4a,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,6.637599229812622,6.735274076461792,49056
cora_runwzr0iu24_VGAE_hyper9fv64jic,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,14.073907852172852,14.140424251556396,49056
cora_runwzr0iu24_VGAE_hyperoaidzysj,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,17.711188554763794,17.768487691879272,49056
cora_runwzr0iu24_VGAE_hyper4v009rbe,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,18.966145038604736,19.00077247619629,49056
cora_runwzr0iu24_VGAE_hyperttllzrv3,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,21.536943912506104,21.636436223983765,49056
cora_runwzr0iu24_VGAE_hyperxxmtazah,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,7.684655427932739,7.752140522003174,49056
cora_runwzr0iu24_VGAE_hyperqwdkj8gr,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,10.52402377128601,10.560617208480837,49056
cora_runwzr0iu24_VGAE_hyperocy9yrvt,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,11.147713422775269,11.241806268692017,49056
cora_runwzr0iu24_VGAE_hyperp1ojqtxo,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,10.44243311882019,10.506730318069458,49056
cora_runwzr0iu24_VGAE_hyperxmukdvgn,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,5.61458420753479,5.723538637161255,49056
cora_runwzr0iu24_VGAE_hyperxxbjj8np,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,5.545104742050171,5.6233344078063965,49056
cora_runwzr0iu24_VGAE_hypermgz76o2n,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,5.421372890472412,5.516724824905396,49056
cora_runwzr0iu24_VGAE_hyperza1xt9tb,7.41,33.44,52.72,73.48,93.93,99.36,22.09,7.41,33.44,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,1024,20,6.532894134521484,6.630481004714966,49056
Best,19.69,43.71,69.57,74.64,93.93,99.36,42.61,19.69,43.71,69.57,74.64,93.93,99.36,92.24,94.58,84.81,128,128,1024,100,36.70865678787232,36.81563782691956,233088
